;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;;;19 Teoria_Grafos CC 4 EDMAR_HELL_KAMPKE S-55 O-30 ;;;
11h00;;;19 Teoria_Grafos CC 4 EDMAR_HELL_KAMPKE S-55 O-30 ;;;
13h30;;;;;;
14h30;;;;;;
15h30;;;;;;
16h30;;;;;;
18h20;;40 Matematica_Discreta SI 2 EDMAR_HELL_KAMPKE S-55 O-40 ;;89 Empreendedorismo SI 8 Wendel S-55 O-40 ;;
19h10;;40 Matematica_Discreta SI 2 EDMAR_HELL_KAMPKE S-55 O-40 ;;89 Empreendedorismo SI 8 Wendel S-55 O-40 ;;
20h00;;;52 Direito_Legislacao SI 6 LARICE_NOGUEIRA_DE_ANDRADE S-55 O-40 ;;;
21h00;;;52 Direito_Legislacao SI 6 LARICE_NOGUEIRA_DE_ANDRADE S-55 O-40 ;;;
21h50;;;;;;
