;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;13 Programacao_II CC 3 CLAYTON_VIEIRA_FRAGA_FILHO S-40 O-30 ;1 Programacao_I CC 1 EQ 1 THIAGO_MEIRELES_PAIXAO S-40 O-37 ;;;
09h00;;13 Programacao_II CC 3 CLAYTON_VIEIRA_FRAGA_FILHO S-40 O-30 ;1 Programacao_I CC 1 EQ 1 THIAGO_MEIRELES_PAIXAO S-40 O-37 ;;;
10h00;;0 Programacao_I CC 1 EQ 1 THIAGO_MEIRELES_PAIXAO S-40 O-37 ;;;;
11h00;;0 Programacao_I CC 1 EQ 1 THIAGO_MEIRELES_PAIXAO S-40 O-37 ;;;;
13h30;83 Programacao_I CC 1 EDMAR_HELL_KAMPKE S-40 O-30 ;82 Programacao_I CC 1 EDMAR_HELL_KAMPKE S-40 O-30 ;77 Informatica AG 1 LARICE_NOGUEIRA_DE_ANDRADE S-40 O-30 ;12 Metodologia_de_Pesquisa_em_Informatica CC 3 LARICE_NOGUEIRA_DE_ANDRADE S-40 O-30 ;15 Engenharia_de_Requisitos_de_Software CC 5 CLAYTON_VIEIRA_FRAGA_FILHO S-40 O-30 ;
14h30;83 Programacao_I CC 1 EDMAR_HELL_KAMPKE S-40 O-30 ;82 Programacao_I CC 1 EDMAR_HELL_KAMPKE S-40 O-30 ;77 Informatica AG 1 LARICE_NOGUEIRA_DE_ANDRADE S-40 O-30 ;12 Metodologia_de_Pesquisa_em_Informatica CC 3 LARICE_NOGUEIRA_DE_ANDRADE S-40 O-30 ;15 Engenharia_de_Requisitos_de_Software CC 5 CLAYTON_VIEIRA_FRAGA_FILHO S-40 O-30 ;
15h30;80 Logica_e_Tecnica_de_Programacao EM 3 EA 3 GE 3 BRUNO_VILELA_OLIVEIRA S-40 O-37 ;;34 Gerenciamento_de_Banco_de_Dados CC 7 ANTONIO_ALMEIDA_DE_BARROS_JUNIOR S-40 O-20 ;;;
16h30;80 Logica_e_Tecnica_de_Programacao EM 3 EA 3 GE 3 BRUNO_VILELA_OLIVEIRA S-40 O-37 ;;34 Gerenciamento_de_Banco_de_Dados CC 7 ANTONIO_ALMEIDA_DE_BARROS_JUNIOR S-40 O-20 ;;;
18h20;50 Banco_de_Dados SI 5 ANTONIO_ALMEIDA_DE_BARROS_JUNIOR S-40 O-30 ;85 Programacao_I SI 1 THIAGO_MEIRELES_PAIXAO S-40 O-30 ;89 Introducao_a_informatica MA 1 VALERIA_ALVES_DA_SILVA S-40 O-35 ;90 Introducao_a_informatica MA 1 BRUNO_VILELA_OLIVEIRA S-40 O-35 ;40 Programacao_I SI 1 EDMAR_HELL_KAMPKE S-40 O-30 ;
19h10;50 Banco_de_Dados SI 5 ANTONIO_ALMEIDA_DE_BARROS_JUNIOR S-40 O-30 ;85 Programacao_I SI 1 THIAGO_MEIRELES_PAIXAO S-40 O-30 ;89 Introducao_a_informatica MA 1 VALERIA_ALVES_DA_SILVA S-40 O-35 ;90 Introducao_a_informatica MA 1 BRUNO_VILELA_OLIVEIRA S-40 O-35 ;40 Programacao_I SI 1 EDMAR_HELL_KAMPKE S-40 O-30 ;
20h00;41 Programacao_I SI 1 EDMAR_HELL_KAMPKE S-40 O-30 ;36 Introducao_a_informatica SI 1 VALERIA_ALVES_DA_SILVA S-40 O-30 ;91 Introducao_a_informatica MA 1 BRUNO_VILELA_OLIVEIRA S-40 O-35 ;;;
21h00;41 Programacao_I SI 1 EDMAR_HELL_KAMPKE S-40 O-30 ;36 Introducao_a_informatica SI 1 VALERIA_ALVES_DA_SILVA S-40 O-30 ;91 Introducao_a_informatica MA 1 BRUNO_VILELA_OLIVEIRA S-40 O-35 ;;;
21h50;;;;;;
