;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;103 Estatistica CC 5 Maristela S-55 O-30 ;;104 Estatistica CC 5 Maristela S-55 O-30 ;;;
09h00;103 Estatistica CC 5 Maristela S-55 O-30 ;;104 Estatistica CC 5 Maristela S-55 O-30 ;;;
10h00;;;101 Fund_Fisica_III CC 3 Ronald S-55 O-30 ;;;
11h00;;;101 Fund_Fisica_III CC 3 Ronald S-55 O-30 ;;;
13h30;;28 Compiladores CC 7 RODRIGO_FREITAS_SILVA S-55 O-20 ;10 Logica_Computacional_II CC 3 JULIANA_PINHEIRO_CAMPOS S-55 O-40 ;16 Engenharia_de_Requisitos_de_Software CC 5 CLAYTON_VIEIRA_FRAGA_FILHO S-55 O-30 ;;
14h30;;28 Compiladores CC 7 RODRIGO_FREITAS_SILVA S-55 O-20 ;10 Logica_Computacional_II CC 3 JULIANA_PINHEIRO_CAMPOS S-55 O-40 ;16 Engenharia_de_Requisitos_de_Software CC 5 CLAYTON_VIEIRA_FRAGA_FILHO S-55 O-30 ;;
15h30;96 Ingles_Instrumental CC 1 CC 1 ALEXANDRE_ROSA S-55 O-30 ;23 Teoria_da_Computacao CC 5 JULIANA_PINHEIRO_CAMPOS S-55 O-30 ;;;102 Fund_Fisica_III CC 3 Ronald S-55 O-30 ;
16h30;96 Ingles_Instrumental CC 1 CC 1 ALEXANDRE_ROSA S-55 O-30 ;23 Teoria_da_Computacao CC 5 JULIANA_PINHEIRO_CAMPOS S-55 O-30 ;;;102 Fund_Fisica_III CC 3 Ronald S-55 O-30 ;
18h20;65 Seguranca_e_Auditoria_de_Sistemas SI 7 SIMONE_DORNELAS_COSTA S-55 O-20 ;;52 Otimizacao_Linear SI 5 GERALDO_REGIS_MAURI S-55 O-20 ;111 ADM_e_Economia SI 7 Clovis S-55 O-40 ;78 Algoritmos_Numericos MA 5 THIAGO_MEIRELES_PAIXAO S-55 O-15 ;
19h10;65 Seguranca_e_Auditoria_de_Sistemas SI 7 SIMONE_DORNELAS_COSTA S-55 O-20 ;;52 Otimizacao_Linear SI 5 GERALDO_REGIS_MAURI S-55 O-20 ;111 ADM_e_Economia SI 7 Clovis S-55 O-40 ;78 Algoritmos_Numericos MA 5 THIAGO_MEIRELES_PAIXAO S-55 O-15 ;
20h00;;;48 Sistema_de_Apoio_a_Decisao SI 3 SIMONE_DORNELAS_COSTA S-55 O-40 ;111 ADM_e_Economia SI 7 Clovis S-55 O-40 ;44 Computabilidade_e_Complexidade SI 3 JULIANA_PINHEIRO_CAMPOS S-55 O-40 ;
21h00;;;48 Sistema_de_Apoio_a_Decisao SI 3 SIMONE_DORNELAS_COSTA S-55 O-40 ;111 ADM_e_Economia SI 7 Clovis S-55 O-40 ;44 Computabilidade_e_Complexidade SI 3 JULIANA_PINHEIRO_CAMPOS S-55 O-40 ;
21h50;;;;;;
