;SEG;TER;QUA;QUI;SEX;
07h00;;;;71 Informatica EF 1 ROMULO S-40 O-40 ;;
08h00;;;;71 Informatica EF 1 ROMULO S-40 O-40 ;;
09h00;;;;71 Informatica EF 1 ROMULO S-40 O-40 ;;
10h00;;;;;;
11h00;;;;;;
13h30;;;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;11 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;
14h30;;;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;11 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;
15h30;;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;23 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;36 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;37 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;
16h30;;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;23 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;36 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;37 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;
18h20;;;65 Gerenciamento_Administracao_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;;47 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;
19h10;;;65 Gerenciamento_Administracao_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;;47 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;
20h00;46 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;;;;;
21h00;46 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;;;;;
21h50;;;;;;
