;SEG;TER;QUA;QUI;SEX;
07h00;;;;;70 Informatica AG 1 ROMULO S-40 O-40 ;
08h00;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;;;70 Informatica AG 1 ROMULO S-40 O-40 ;
09h00;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;;;70 Informatica AG 1 ROMULO S-40 O-40 ;
10h00;3 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;;;;;
11h00;3 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;;;;;
13h30;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;10 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;78 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;;;
14h30;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;10 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;78 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;;;
15h30;;;;;;
16h30;;;;;;
18h20;;39 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;;
19h10;;39 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;;
20h00;;50 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;;53 Gerencia_de_Projeto_de_Software SI 6 ANDRE S-40 O-20 ;;
21h00;;50 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;;;;
21h50;;;;;;
