;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;;;;
09h00;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;;;;
10h00;;9 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;11 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;;
11h00;;9 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;11 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;;
13h30;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;30 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;31 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;27 Interface_Humano-Computador CC 6 SIMONE_DORNELAS_COSTA S-40 O-20 ;
14h30;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;30 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;31 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;27 Interface_Humano-Computador CC 6 SIMONE_DORNELAS_COSTA S-40 O-20 ;
15h30;;33 Topicos_Especiais_Programacao CC 6 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;37 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;;;
16h30;;33 Topicos_Especiais_Programacao CC 6 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;37 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;;;
18h20;;66 Gestao_Qualidade_de_Software SI 8 ANDRE S-40 O-20 ;74 Programacao_I SI 1 ROMULO S-40 O-30 ;;;
19h10;;66 Gestao_Qualidade_de_Software SI 8 ANDRE S-40 O-20 ;74 Programacao_I SI 1 ROMULO S-40 O-30 ;;;
20h00;;63 Desenvolvimento_de_Sistemas_para_WEB SI 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;47 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;61 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;60 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;
21h00;;63 Desenvolvimento_de_Sistemas_para_WEB SI 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;47 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;61 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;60 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;
21h50;;;;;;
