;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;;12 Metodologia_de_Pesquisa_em_Informatica CC 3 LARICE_NOGUEIRA_DE_ANDRADE S-40 O-30 ;20 Metodos_de_Otimizacao CC 5 GERALDO_REGIS_MAURI S-40 O-20 ;26 Gerencia_de_Projeto_de_Software CC 7 CLAYTON_VIEIRA_FRAGA_FILHO S-40 O-20 ;;
11h00;;12 Metodologia_de_Pesquisa_em_Informatica CC 3 LARICE_NOGUEIRA_DE_ANDRADE S-40 O-30 ;20 Metodos_de_Otimizacao CC 5 GERALDO_REGIS_MAURI S-40 O-20 ;26 Gerencia_de_Projeto_de_Software CC 7 CLAYTON_VIEIRA_FRAGA_FILHO S-40 O-20 ;;
13h30;34 Gerenciamento_de_Banco_de_Dados CC 7 ANTONIO_ALMEIDA_DE_BARROS_JUNIOR S-40 O-20 ;;31 Desenvolvimento_de_Sistemas_para_WEB CC 5 CC 7 BRUNO_VILELA_OLIVEIRA S-40 O-20 ;14 Programacao_II CC 3 CLAYTON_VIEIRA_FRAGA_FILHO S-40 O-30 ;82 Programacao_I CC 1 EDMAR_HELL_KAMPKE S-40 O-30 ;
14h30;34 Gerenciamento_de_Banco_de_Dados CC 7 ANTONIO_ALMEIDA_DE_BARROS_JUNIOR S-40 O-20 ;;31 Desenvolvimento_de_Sistemas_para_WEB CC 5 CC 7 BRUNO_VILELA_OLIVEIRA S-40 O-20 ;14 Programacao_II CC 3 CLAYTON_VIEIRA_FRAGA_FILHO S-40 O-30 ;82 Programacao_I CC 1 EDMAR_HELL_KAMPKE S-40 O-30 ;
15h30;81 Logica_e_Tecnica_de_Programacao EM 3 EA 3 GE 3 BRUNO_VILELA_OLIVEIRA S-40 O-37 ;;33 Gerenciamento_de_Banco_de_Dados CC 7 ANTONIO_ALMEIDA_DE_BARROS_JUNIOR S-40 O-20 ;;77 Informatica AG 1 LARICE_NOGUEIRA_DE_ANDRADE S-40 O-30 ;
16h30;81 Logica_e_Tecnica_de_Programacao EM 3 EA 3 GE 3 BRUNO_VILELA_OLIVEIRA S-40 O-37 ;;33 Gerenciamento_de_Banco_de_Dados CC 7 ANTONIO_ALMEIDA_DE_BARROS_JUNIOR S-40 O-20 ;;77 Informatica AG 1 LARICE_NOGUEIRA_DE_ANDRADE S-40 O-30 ;
18h20;;50 Banco_de_Dados SI 5 ANTONIO_ALMEIDA_DE_BARROS_JUNIOR S-40 O-30 ;51 Banco_de_Dados SI 5 ANTONIO_ALMEIDA_DE_BARROS_JUNIOR S-40 O-30 ;42 Estrutura_de_Dados_I SI 3 JULIANA_PINHEIRO_CAMPOS S-40 O-30 ;;
19h10;;50 Banco_de_Dados SI 5 ANTONIO_ALMEIDA_DE_BARROS_JUNIOR S-40 O-30 ;51 Banco_de_Dados SI 5 ANTONIO_ALMEIDA_DE_BARROS_JUNIOR S-40 O-30 ;42 Estrutura_de_Dados_I SI 3 JULIANA_PINHEIRO_CAMPOS S-40 O-30 ;;
20h00;;68 Processamento_Digital_de_Imagens SI 7 THIAGO_MEIRELES_PAIXAO S-40 O-20 ;;;;
21h00;;68 Processamento_Digital_de_Imagens SI 7 THIAGO_MEIRELES_PAIXAO S-40 O-20 ;;;;
21h50;;68 Processamento_Digital_de_Imagens SI 7 THIAGO_MEIRELES_PAIXAO S-40 O-20 ;;;;
