;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;30 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;;;
09h00;;;30 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;;;
10h00;;;;;;
11h00;;;;;;
13h30;;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;
14h30;;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;
15h30;23 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;;;
16h30;23 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;;;
18h20;;73 Programacao_I MA 1 ROMULO S-40 O-28 ;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;75 Programacao_I SI 1 ROMULO S-40 O-30 ;;
19h10;;73 Programacao_I MA 1 ROMULO S-40 O-28 ;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;75 Programacao_I SI 1 ROMULO S-40 O-30 ;;
20h00;;61 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;63 Desenvolvimento_de_Sistemas_para_WEB SI 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;49 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;
21h00;;61 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;63 Desenvolvimento_de_Sistemas_para_WEB SI 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;49 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;
21h50;;;;;;
