;SEG;TER;QUA;QUI;SEX;
07h00;71 Informatica EF 1 ROMULO S-40 O-40 ;;70 Informatica AG 1 ROMULO S-40 O-40 ;;;
08h00;71 Informatica EF 1 ROMULO S-40 O-40 ;;70 Informatica AG 1 ROMULO S-40 O-40 ;2 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;;
09h00;71 Informatica EF 1 ROMULO S-40 O-40 ;;70 Informatica AG 1 ROMULO S-40 O-40 ;2 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;;
10h00;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;76 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;;
11h00;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;76 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;;
13h30;36 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;10 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;78 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;;3 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;
14h30;36 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;10 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;78 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;;3 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;
15h30;33 Topicos_Especiais_Programacao CC 6 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;;;;
16h30;33 Topicos_Especiais_Programacao CC 6 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;;;;
18h20;59 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;73 Programacao_I MA 1 ROMULO S-40 O-28 ;49 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;
19h10;59 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;73 Programacao_I MA 1 ROMULO S-40 O-28 ;49 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;
20h00;;46 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;65 Gerenciamento_Administracao_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;;60 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;
21h00;;46 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;65 Gerenciamento_Administracao_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;;60 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;
21h50;;;;;;
