;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;;;31 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;;;
11h00;;;31 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;;;
13h30;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;;;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;;
14h30;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;;;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;;
15h30;;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;34 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;;
16h30;;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;34 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;;
18h20;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;;;;;
19h10;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;;;;;
20h00;64 Gerenciamento_Administracao_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;;;;38 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;
21h00;64 Gerenciamento_Administracao_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;;;;38 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;
21h50;;;;;;
