;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;2 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;;;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;;
11h00;2 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;;;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;;
13h30;28 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;24 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;35 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;76 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;
14h30;28 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;24 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;35 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;76 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;
15h30;;37 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;26 Interface_Humano-Computador CC 6 SIMONE_DORNELAS_COSTA S-40 O-20 ;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;33 Topicos_Especiais_Programacao CC 6 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;
16h30;;37 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;26 Interface_Humano-Computador CC 6 SIMONE_DORNELAS_COSTA S-40 O-20 ;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;33 Topicos_Especiais_Programacao CC 6 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;
18h20;74 Programacao_I SI 1 ROMULO S-40 O-30 ;75 Programacao_I SI 1 ROMULO S-40 O-30 ;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;73 Programacao_I MA 1 ROMULO S-40 O-28 ;50 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;
19h10;74 Programacao_I SI 1 ROMULO S-40 O-30 ;75 Programacao_I SI 1 ROMULO S-40 O-30 ;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;73 Programacao_I MA 1 ROMULO S-40 O-28 ;50 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;
20h00;;;69 Seguranca_em_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;61 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;39 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;
21h00;;;69 Seguranca_em_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;61 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;39 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;
21h50;;;;;;
