;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;;;;;;
11h00;;;;;;
13h30;;31 Sistemas_Distribuidos CC 6 FABRICIO S-20 O-20 ;;30 Sistemas_Distribuidos CC 6 FABRICIO S-20 O-20 ;;
14h30;;31 Sistemas_Distribuidos CC 6 FABRICIO S-20 O-20 ;;30 Sistemas_Distribuidos CC 6 FABRICIO S-20 O-20 ;;
15h30;;;;;;
16h30;;;;;;
18h20;;;62 Desenvolvimento_de_Sistemas_para_WEB SI 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-20 O-20 ;;;
19h10;;;62 Desenvolvimento_de_Sistemas_para_WEB SI 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-20 O-20 ;;;
20h00;;55 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-20 O-20 ;58 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-20 O-20 ;;;
21h00;;55 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-20 O-20 ;58 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-20 O-20 ;;;
21h50;;;;;;
