;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;;;30 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;;;
11h00;;;30 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;;;
13h30;;;;28 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;9 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;
14h30;;;;28 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;9 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;
15h30;23 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;;;76 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;
16h30;23 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;;;76 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;
18h20;53 Gerencia_de_Projeto_de_Software SI 6 ANDRE S-40 O-20 ;;74 Programacao_I SI 1 ROMULO S-40 O-30 ;73 Programacao_I MA 1 ROMULO S-40 O-28 ;49 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;
19h10;53 Gerencia_de_Projeto_de_Software SI 6 ANDRE S-40 O-20 ;;74 Programacao_I SI 1 ROMULO S-40 O-30 ;73 Programacao_I MA 1 ROMULO S-40 O-28 ;49 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;
20h00;60 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;61 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;54 Gerencia_de_Projeto_de_Software SI 6 ANDRE S-40 O-20 ;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;
21h00;60 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;61 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;54 Gerencia_de_Projeto_de_Software SI 6 ANDRE S-40 O-20 ;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;
21h50;;;;;;
