;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;103 Estatistica CC 5 Maristela S-55 O-30 ;;104 Estatistica CC 5 Maristela S-55 O-30 ;;;
09h00;103 Estatistica CC 5 Maristela S-55 O-30 ;;104 Estatistica CC 5 Maristela S-55 O-30 ;;;
10h00;6 Arquitetura_de_Computadores CC 3 VALERIA_ALVES_DA_SILVA S-55 O-30 ;;101 Fund_Fisica_III CC 3 Ronald S-55 O-30 ;;;
11h00;6 Arquitetura_de_Computadores CC 3 VALERIA_ALVES_DA_SILVA S-55 O-30 ;;101 Fund_Fisica_III CC 3 Ronald S-55 O-30 ;;;
13h30;;8 Estrutura_de_Dados_II CC 3 HELDER_DE_AMORIM_MENDES S-55 O-30 ;;17 Linguagens_de_Programacao CC 5 RODRIGO_FREITAS_SILVA S-55 O-20 ;;
14h30;;8 Estrutura_de_Dados_II CC 3 HELDER_DE_AMORIM_MENDES S-55 O-30 ;;17 Linguagens_de_Programacao CC 5 RODRIGO_FREITAS_SILVA S-55 O-20 ;;
15h30;96 Ingles_Instrumental CC 1 CC 1 ALEXANDRE_ROSA S-55 O-30 ;;;;102 Fund_Fisica_III CC 3 Ronald S-55 O-30 ;
16h30;96 Ingles_Instrumental CC 1 CC 1 ALEXANDRE_ROSA S-55 O-30 ;;;;102 Fund_Fisica_III CC 3 Ronald S-55 O-30 ;
18h20;;63 Comercio_Eletronico SI 7 SIMONE_DORNELAS_COSTA S-55 O-20 ;45 Computabilidade_e_Complexidade SI 3 JULIANA_PINHEIRO_CAMPOS S-55 O-40 ;111 ADM_e_Economia SI 7 Clovis S-55 O-40 ;79 Algoritmos_Numericos MA 5 THIAGO_MEIRELES_PAIXAO S-55 O-15 ;
19h10;;63 Comercio_Eletronico SI 7 SIMONE_DORNELAS_COSTA S-55 O-20 ;45 Computabilidade_e_Complexidade SI 3 JULIANA_PINHEIRO_CAMPOS S-55 O-40 ;111 ADM_e_Economia SI 7 Clovis S-55 O-40 ;79 Algoritmos_Numericos MA 5 THIAGO_MEIRELES_PAIXAO S-55 O-15 ;
20h00;44 Computabilidade_e_Complexidade SI 3 JULIANA_PINHEIRO_CAMPOS S-55 O-40 ;72 Topicos_Especiais_em_Informatica_I SI 9 VALERIA_ALVES_DA_SILVA S-55 O-20 ;49 Sistema_de_Apoio_a_Decisao SI 3 SIMONE_DORNELAS_COSTA S-55 O-40 ;111 ADM_e_Economia SI 7 Clovis S-55 O-40 ;56 Projeto_de_Sistemas_de_Software SI 5 CLAYTON_VIEIRA_FRAGA_FILHO S-55 O-30 ;
21h00;44 Computabilidade_e_Complexidade SI 3 JULIANA_PINHEIRO_CAMPOS S-55 O-40 ;72 Topicos_Especiais_em_Informatica_I SI 9 VALERIA_ALVES_DA_SILVA S-55 O-20 ;49 Sistema_de_Apoio_a_Decisao SI 3 SIMONE_DORNELAS_COSTA S-55 O-40 ;111 ADM_e_Economia SI 7 Clovis S-55 O-40 ;56 Projeto_de_Sistemas_de_Software SI 5 CLAYTON_VIEIRA_FRAGA_FILHO S-55 O-30 ;
21h50;;;;;;
