;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;;;;;;
11h00;;;;;;
13h30;;;;;;
14h30;;;;;;
15h30;;;;;;
16h30;;;;;;
18h20;62 Sistemas_Distribuidos SI 7 HELDER_DE_AMORIM_MENDES S-65 O-20 ;;;47 Engenharia_de_Software SI 3 BRUNO_VILELA_OLIVEIRA S-65 O-30 ;46 Engenharia_de_Software SI 3 BRUNO_VILELA_OLIVEIRA S-65 O-30 ;
19h10;62 Sistemas_Distribuidos SI 7 HELDER_DE_AMORIM_MENDES S-65 O-20 ;;;47 Engenharia_de_Software SI 3 BRUNO_VILELA_OLIVEIRA S-65 O-30 ;46 Engenharia_de_Software SI 3 BRUNO_VILELA_OLIVEIRA S-65 O-30 ;
20h00;74 Estagio_em_Informatica SI 9 LARICE_NOGUEIRA_DE_ANDRADE S-65 O-10 ;61 Sistemas_Distribuidos SI 7 HELDER_DE_AMORIM_MENDES S-65 O-20 ;;;75 Trabalho_de_Conclusao_de_Curso_em_Sistemas_de_Informacao_II SI 9 EDMAR_HELL_KAMPKE S-65 O-10 ;
21h00;74 Estagio_em_Informatica SI 9 LARICE_NOGUEIRA_DE_ANDRADE S-65 O-10 ;61 Sistemas_Distribuidos SI 7 HELDER_DE_AMORIM_MENDES S-65 O-20 ;;;75 Trabalho_de_Conclusao_de_Curso_em_Sistemas_de_Informacao_II SI 9 EDMAR_HELL_KAMPKE S-65 O-10 ;
21h50;;;;;;
