;SEG;TER;QUA;QUI;SEX;
07h00;;;;;71 Informatica EF 1 ROMULO S-40 O-40 ;
08h00;10 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;;;2 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;71 Informatica EF 1 ROMULO S-40 O-40 ;
09h00;10 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;;;2 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;71 Informatica EF 1 ROMULO S-40 O-40 ;
10h00;;;;;;
11h00;;;;;;
13h30;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;28 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;34 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;
14h30;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;28 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;34 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;
15h30;;33 Topicos_Especiais_Programacao CC 6 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;27 Interface_Humano-Computador CC 6 SIMONE_DORNELAS_COSTA S-40 O-20 ;;
16h30;;33 Topicos_Especiais_Programacao CC 6 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;27 Interface_Humano-Computador CC 6 SIMONE_DORNELAS_COSTA S-40 O-20 ;;
18h20;;;;38 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;
19h10;;;;38 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;
20h00;55 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-40 O-20 ;68 Seguranca_em_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;53 Gerencia_de_Projeto_de_Software SI 6 ANDRE S-40 O-20 ;;60 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;
21h00;55 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-40 O-20 ;68 Seguranca_em_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;53 Gerencia_de_Projeto_de_Software SI 6 ANDRE S-40 O-20 ;;60 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;
21h50;;;;;;
