;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;9 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;;
09h00;;;;9 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;;
10h00;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;;;;
11h00;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;;;;
13h30;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;;;2 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;
14h30;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;;;2 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;
15h30;;;;;;
16h30;;;;;;
18h20;74 Programacao_I SI 1 ROMULO S-40 O-30 ;66 Gestao_Qualidade_de_Software SI 8 ANDRE S-40 O-20 ;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;39 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;
19h10;74 Programacao_I SI 1 ROMULO S-40 O-30 ;66 Gestao_Qualidade_de_Software SI 8 ANDRE S-40 O-20 ;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;39 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;
20h00;;;;50 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;;
21h00;;;;50 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;;
21h50;;;;;;
