;SEG;TER;QUA;QUI;SEX;
07h00;;71 Informatica EF 1 ROMULO S-40 O-40 ;70 Informatica AG 1 ROMULO S-40 O-40 ;;;
08h00;;71 Informatica EF 1 ROMULO S-40 O-40 ;70 Informatica AG 1 ROMULO S-40 O-40 ;;;
09h00;;71 Informatica EF 1 ROMULO S-40 O-40 ;70 Informatica AG 1 ROMULO S-40 O-40 ;;;
10h00;11 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;;;;
11h00;11 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;;;;
13h30;;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;
14h30;;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;
15h30;;34 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;35 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;;
16h30;;34 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;35 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;;
18h20;58 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;73 Programacao_I MA 1 ROMULO S-40 O-28 ;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;;49 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;
19h10;58 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;73 Programacao_I MA 1 ROMULO S-40 O-28 ;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;;49 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;
20h00;;69 Seguranca_em_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;56 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-40 O-20 ;55 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-40 O-20 ;;
21h00;;69 Seguranca_em_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;56 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-40 O-20 ;55 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-40 O-20 ;;
21h50;;;;;;
