;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;;;0 Programacao_I CC 1 EQ 1 THIAGO_MEIRELES_PAIXAO S-40 O-37 ;1 Programacao_I CC 1 EQ 1 THIAGO_MEIRELES_PAIXAO S-40 O-37 ;;
11h00;;;0 Programacao_I CC 1 EQ 1 THIAGO_MEIRELES_PAIXAO S-40 O-37 ;1 Programacao_I CC 1 EQ 1 THIAGO_MEIRELES_PAIXAO S-40 O-37 ;;
13h30;12 Metodologia_de_Pesquisa_em_Informatica CC 3 LARICE_NOGUEIRA_DE_ANDRADE S-40 O-30 ;19 Metodos_de_Otimizacao CC 5 GERALDO_REGIS_MAURI S-40 O-20 ;13 Programacao_II CC 3 CLAYTON_VIEIRA_FRAGA_FILHO S-40 O-30 ;;;
14h30;12 Metodologia_de_Pesquisa_em_Informatica CC 3 LARICE_NOGUEIRA_DE_ANDRADE S-40 O-30 ;19 Metodos_de_Otimizacao CC 5 GERALDO_REGIS_MAURI S-40 O-20 ;13 Programacao_II CC 3 CLAYTON_VIEIRA_FRAGA_FILHO S-40 O-30 ;;;
15h30;30 Inteligencia_Artificial CC 7 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;22 Redes_de_Computadores CC 5 RODRIGO_FREITAS_SILVA S-40 O-20 ;;;;
16h30;30 Inteligencia_Artificial CC 7 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;22 Redes_de_Computadores CC 5 RODRIGO_FREITAS_SILVA S-40 O-20 ;;;;
18h20;;;85 Programacao_I SI 1 THIAGO_MEIRELES_PAIXAO S-40 O-30 ;57 Projeto_de_Sistemas_de_Software SI 5 CLAYTON_VIEIRA_FRAGA_FILHO S-40 O-30 ;84 Programacao_I SI 1 THIAGO_MEIRELES_PAIXAO S-40 O-30 ;
19h10;;;85 Programacao_I SI 1 THIAGO_MEIRELES_PAIXAO S-40 O-30 ;57 Projeto_de_Sistemas_de_Software SI 5 CLAYTON_VIEIRA_FRAGA_FILHO S-40 O-30 ;84 Programacao_I SI 1 THIAGO_MEIRELES_PAIXAO S-40 O-30 ;
20h00;;;36 Introducao_a_informatica SI 1 VALERIA_ALVES_DA_SILVA S-40 O-30 ;59 Interface_Humano-Computador SI 5 SIMONE_DORNELAS_COSTA S-40 O-20 ;87 Introducao_a_informatica SI 1 LARICE_NOGUEIRA_DE_ANDRADE S-40 O-30 ;
21h00;;;36 Introducao_a_informatica SI 1 VALERIA_ALVES_DA_SILVA S-40 O-30 ;59 Interface_Humano-Computador SI 5 SIMONE_DORNELAS_COSTA S-40 O-20 ;87 Introducao_a_informatica SI 1 LARICE_NOGUEIRA_DE_ANDRADE S-40 O-30 ;
21h50;;;;;;
