;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;3 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;;;
09h00;;3 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;;;
10h00;;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;28 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;
11h00;;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;28 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;
13h30;;;35 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;9 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;
14h30;;;35 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;9 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;
15h30;;;36 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;76 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;
16h30;;;36 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;76 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;
18h20;;38 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;58 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;;;
19h10;;38 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;58 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;;;
20h00;;;49 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;;
21h00;;;49 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;;
21h50;;;;;;
