;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;;;;;;
11h00;;;;;;
13h30;31 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;;35 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;
14h30;31 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;;35 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;
15h30;24 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;78 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;33 Topicos_Especiais_Programacao CC 6 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;
16h30;24 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;78 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;33 Topicos_Especiais_Programacao CC 6 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;
18h20;;;;59 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;58 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;
19h10;;;;59 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;58 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;
20h00;54 Gerencia_de_Projeto_de_Software SI 6 ANDRE S-40 O-20 ;;;63 Desenvolvimento_de_Sistemas_para_WEB SI 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;;
21h00;54 Gerencia_de_Projeto_de_Software SI 6 ANDRE S-40 O-20 ;;;63 Desenvolvimento_de_Sistemas_para_WEB SI 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;;
21h50;;;;;;
