;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;28 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;
09h00;;;;;28 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;
10h00;;;23 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;;;
11h00;;;23 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;;;
13h30;37 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;76 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;2 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;
14h30;37 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;76 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;2 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;
15h30;;36 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;;32 Topicos_Especiais_Programacao CC 6 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;;
16h30;;36 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;;32 Topicos_Especiais_Programacao CC 6 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;;
18h20;47 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;39 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;74 Programacao_I SI 1 ROMULO S-40 O-30 ;;46 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;
19h10;47 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;39 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;74 Programacao_I SI 1 ROMULO S-40 O-30 ;;46 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;
20h00;;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;38 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;49 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;
21h00;;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;38 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;49 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;
21h50;;;;;;
