;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;11 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;9 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;
09h00;;;;11 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;9 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;
10h00;;;10 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;;;
11h00;;;10 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;;;
13h30;;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;2 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;;24 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;
14h30;;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;2 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;;24 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;
15h30;;;36 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;;
16h30;;;36 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;;
18h20;75 Programacao_I SI 1 ROMULO S-40 O-30 ;74 Programacao_I SI 1 ROMULO S-40 O-30 ;68 Seguranca_em_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;72 Programacao_I MA 1 ROMULO S-40 O-28 ;56 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-40 O-20 ;
19h10;75 Programacao_I SI 1 ROMULO S-40 O-30 ;74 Programacao_I SI 1 ROMULO S-40 O-30 ;68 Seguranca_em_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;72 Programacao_I MA 1 ROMULO S-40 O-28 ;56 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-40 O-20 ;
20h00;;50 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;62 Desenvolvimento_de_Sistemas_para_WEB SI 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;60 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;;
21h00;;50 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;62 Desenvolvimento_de_Sistemas_para_WEB SI 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;60 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;;
21h50;;;;;;
