;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;;;;;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;
11h00;;;;;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;
13h30;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;;2 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;;
14h30;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;;2 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;;
15h30;;;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;34 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;
16h30;;;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;34 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;
18h20;;;49 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;72 Programacao_I MA 1 ROMULO S-40 O-28 ;
19h10;;;49 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;72 Programacao_I MA 1 ROMULO S-40 O-28 ;
20h00;65 Gerenciamento_Administracao_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;;;38 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;62 Desenvolvimento_de_Sistemas_para_WEB SI 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;
21h00;65 Gerenciamento_Administracao_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;;;38 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;62 Desenvolvimento_de_Sistemas_para_WEB SI 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;
21h50;;;;;;
