;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;;;;;30 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;
11h00;;;;;30 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;
13h30;31 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;;3 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;
14h30;31 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;;3 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;
15h30;;;76 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;78 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;
16h30;;;76 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;78 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;
18h20;63 Desenvolvimento_de_Sistemas_para_WEB SI 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;;73 Programacao_I MA 1 ROMULO S-40 O-28 ;;66 Gestao_Qualidade_de_Software SI 8 ANDRE S-40 O-20 ;
19h10;63 Desenvolvimento_de_Sistemas_para_WEB SI 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;;73 Programacao_I MA 1 ROMULO S-40 O-28 ;;66 Gestao_Qualidade_de_Software SI 8 ANDRE S-40 O-20 ;
20h00;46 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;;55 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-40 O-20 ;;61 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;
21h00;46 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;;55 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-40 O-20 ;;61 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;
21h50;;;;;;
