;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;;0 Programacao_I CC 1 EQ 1 THIAGO_MEIRELES_PAIXAO S-40 O-37 ;1 Programacao_I CC 1 EQ 1 THIAGO_MEIRELES_PAIXAO S-40 O-37 ;26 Gerencia_de_Projeto_de_Software CC 7 CLAYTON_VIEIRA_FRAGA_FILHO S-40 O-20 ;;
11h00;;0 Programacao_I CC 1 EQ 1 THIAGO_MEIRELES_PAIXAO S-40 O-37 ;1 Programacao_I CC 1 EQ 1 THIAGO_MEIRELES_PAIXAO S-40 O-37 ;26 Gerencia_de_Projeto_de_Software CC 7 CLAYTON_VIEIRA_FRAGA_FILHO S-40 O-20 ;;
13h30;19 Metodos_de_Otimizacao CC 5 GERALDO_REGIS_MAURI S-40 O-20 ;20 Metodos_de_Otimizacao CC 5 GERALDO_REGIS_MAURI S-40 O-20 ;31 Desenvolvimento_de_Sistemas_para_WEB CC 5 CC 7 BRUNO_VILELA_OLIVEIRA S-40 O-20 ;21 Redes_de_Computadores CC 5 RODRIGO_FREITAS_SILVA S-40 O-20 ;81 Logica_e_Tecnica_de_Programacao EM 3 EA 3 GE 3 BRUNO_VILELA_OLIVEIRA S-40 O-37 ;
14h30;19 Metodos_de_Otimizacao CC 5 GERALDO_REGIS_MAURI S-40 O-20 ;20 Metodos_de_Otimizacao CC 5 GERALDO_REGIS_MAURI S-40 O-20 ;31 Desenvolvimento_de_Sistemas_para_WEB CC 5 CC 7 BRUNO_VILELA_OLIVEIRA S-40 O-20 ;21 Redes_de_Computadores CC 5 RODRIGO_FREITAS_SILVA S-40 O-20 ;81 Logica_e_Tecnica_de_Programacao EM 3 EA 3 GE 3 BRUNO_VILELA_OLIVEIRA S-40 O-37 ;
15h30;;29 Inteligencia_Artificial CC 7 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;;;;
16h30;;29 Inteligencia_Artificial CC 7 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;;;;
18h20;43 Estrutura_de_Dados_I SI 3 JULIANA_PINHEIRO_CAMPOS S-40 O-30 ;54 Sistemas_Operacionais SI 5 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;41 Programacao_I SI 1 EDMAR_HELL_KAMPKE S-40 O-30 ;;;
19h10;43 Estrutura_de_Dados_I SI 3 JULIANA_PINHEIRO_CAMPOS S-40 O-30 ;54 Sistemas_Operacionais SI 5 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;41 Programacao_I SI 1 EDMAR_HELL_KAMPKE S-40 O-30 ;;;
20h00;64 Comercio_Eletronico SI 7 SIMONE_DORNELAS_COSTA S-40 O-20 ;36 Introducao_a_informatica SI 1 VALERIA_ALVES_DA_SILVA S-40 O-30 ;91 Introducao_a_informatica MA 1 BRUNO_VILELA_OLIVEIRA S-40 O-35 ;;35 Introducao_a_informatica SI 1 VALERIA_ALVES_DA_SILVA S-40 O-30 ;
21h00;64 Comercio_Eletronico SI 7 SIMONE_DORNELAS_COSTA S-40 O-20 ;36 Introducao_a_informatica SI 1 VALERIA_ALVES_DA_SILVA S-40 O-30 ;91 Introducao_a_informatica MA 1 BRUNO_VILELA_OLIVEIRA S-40 O-35 ;;35 Introducao_a_informatica SI 1 VALERIA_ALVES_DA_SILVA S-40 O-30 ;
21h50;;;;;;
