;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;;;;;;
11h00;;;;;;
13h30;;;;;;
14h30;;;;;;
15h30;;;;;;
16h30;;;;;;
18h20;COM10132 Sistemas_Operacionais RN-5 JACSON_RODRIGUES_CORREIA_DA_SILVA Vg-20 ;COM10131 Otimizacao_Linear PN-1 GERALDO_REGIS_MAURI Vg-20 ;COM10131 Otimizacao_Linear CC-3 GERALDO_REGIS_MAURI Vg-20 ;COM10129 Banco_de_Dados CC-1 ANTONIO_ALMEIDA_DE_BARROS_JUNIOR Vg-30 ;COM10132 Sistemas_Operacionais PN-12 JACSON_RODRIGUES_CORREIA_DA_SILVA Vg-20 ;
19h10;COM10132 Sistemas_Operacionais RN-5 JACSON_RODRIGUES_CORREIA_DA_SILVA Vg-20 ;COM10131 Otimizacao_Linear PN-1 GERALDO_REGIS_MAURI Vg-20 ;COM10131 Otimizacao_Linear CC-3 GERALDO_REGIS_MAURI Vg-20 ;COM10129 Banco_de_Dados CC-1 ANTONIO_ALMEIDA_DE_BARROS_JUNIOR Vg-30 ;COM10132 Sistemas_Operacionais PN-12 JACSON_RODRIGUES_CORREIA_DA_SILVA Vg-20 ;
20h00;;;COM10507 Interface_Humano-Computador CC-2 SIMONE_DORNELAS_COSTA Vg-20 ;COM10507 Interface_Humano-Computador PC-0 SIMONE_DORNELAS_COSTA Vg-20 ;COM10129 Banco_de_Dados CC-1 ANTONIO_ALMEIDA_DE_BARROS_JUNIOR Vg-30 ;
21h00;;;COM10507 Interface_Humano-Computador CC-2 SIMONE_DORNELAS_COSTA Vg-20 ;COM10507 Interface_Humano-Computador PC-0 SIMONE_DORNELAS_COSTA Vg-20 ;COM10129 Banco_de_Dados CC-1 ANTONIO_ALMEIDA_DE_BARROS_JUNIOR Vg-30 ;
21h50;;;;;;
