;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;;;;;;
11h00;;;;;;
13h30;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;37 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;36 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;2 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;
14h30;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;37 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;36 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;2 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;
15h30;23 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;24 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;;;
16h30;23 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;24 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;;;
18h20;50 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;;49 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;
19h10;50 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;;49 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;
20h00;;47 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;;;;
21h00;;47 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;;;;
21h50;;;;;;
