;SEG;TER;QUA;QUI;SEX;
07h00;;70 Informatica AG 1 ROMULO S-40 O-40 ;71 Informatica EF 1 ROMULO S-40 O-40 ;;;
08h00;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;70 Informatica AG 1 ROMULO S-40 O-40 ;71 Informatica EF 1 ROMULO S-40 O-40 ;;;
09h00;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;70 Informatica AG 1 ROMULO S-40 O-40 ;71 Informatica EF 1 ROMULO S-40 O-40 ;;;
10h00;;;;;;
11h00;;;;;;
13h30;28 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;78 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;35 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;
14h30;28 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;78 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;35 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;
15h30;;76 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;26 Interface_Humano-Computador CC 6 SIMONE_DORNELAS_COSTA S-40 O-20 ;;
16h30;;76 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;26 Interface_Humano-Computador CC 6 SIMONE_DORNELAS_COSTA S-40 O-20 ;;
18h20;;53 Gerencia_de_Projeto_de_Software SI 6 ANDRE S-40 O-20 ;74 Programacao_I SI 1 ROMULO S-40 O-30 ;58 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;59 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;
19h10;;53 Gerencia_de_Projeto_de_Software SI 6 ANDRE S-40 O-20 ;74 Programacao_I SI 1 ROMULO S-40 O-30 ;58 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;59 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;
20h00;;;73 Programacao_I MA 1 ROMULO S-40 O-28 ;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;
21h00;;;73 Programacao_I MA 1 ROMULO S-40 O-28 ;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;;
21h50;;;;;;
