;SEG;TER;QUA;QUI;SEX;
07h00;;;71 Informatica EF 1 ROMULO S-40 O-40 ;;;
08h00;;;71 Informatica EF 1 ROMULO S-40 O-40 ;;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;
09h00;;;71 Informatica EF 1 ROMULO S-40 O-40 ;;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;
10h00;;23 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;11 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;;
11h00;;23 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;11 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;;
13h30;;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;
14h30;;29 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;
15h30;;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;32 Topicos_Especiais_Programacao CC 6 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;;35 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;
16h30;;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;32 Topicos_Especiais_Programacao CC 6 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;;35 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;
18h20;;39 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;73 Programacao_I MA 1 ROMULO S-40 O-28 ;;66 Gestao_Qualidade_de_Software SI 8 ANDRE S-40 O-20 ;
19h10;;39 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;73 Programacao_I MA 1 ROMULO S-40 O-28 ;;66 Gestao_Qualidade_de_Software SI 8 ANDRE S-40 O-20 ;
20h00;;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;50 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;60 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;
21h00;;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;50 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;60 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;
21h50;;;;;;
