;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;;;
09h00;;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;;;
10h00;9 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;;3 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;;;
11h00;9 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;;3 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;;;
13h30;;76 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;
14h30;;76 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;77 Logica_e_Tecnica_de_Programacao EA 3 LEANDRO S-40 O-40 ;;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;
15h30;78 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;;;;;
16h30;78 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;;;;;
18h20;;58 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;;;53 Gerencia_de_Projeto_de_Software SI 6 ANDRE S-40 O-20 ;
19h10;;58 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;;;53 Gerencia_de_Projeto_de_Software SI 6 ANDRE S-40 O-20 ;
20h00;65 Gerenciamento_Administracao_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;56 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-40 O-20 ;;47 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;62 Desenvolvimento_de_Sistemas_para_WEB SI 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;
21h00;65 Gerenciamento_Administracao_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;56 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-40 O-20 ;;47 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;62 Desenvolvimento_de_Sistemas_para_WEB SI 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-20 ;
21h50;;;;;;
