;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;;;;;;
11h00;;;;;;
13h30;;17 Sistemas_Operacionais CC 4 FABRICIO S-55 O-20 ;19 Teoria_Grafos CC 4 EDMAR_HELL_KAMPKE S-55 O-30 ;13 Linguagens_Formais_Automatos CC 4 JULIANA_PINHEIRO_CAMPOS S-55 O-30 ;14 Linguagens_Formais_Automatos CC 4 JULIANA_PINHEIRO_CAMPOS S-55 O-30 ;
14h30;;17 Sistemas_Operacionais CC 4 FABRICIO S-55 O-20 ;19 Teoria_Grafos CC 4 EDMAR_HELL_KAMPKE S-55 O-30 ;13 Linguagens_Formais_Automatos CC 4 JULIANA_PINHEIRO_CAMPOS S-55 O-30 ;14 Linguagens_Formais_Automatos CC 4 JULIANA_PINHEIRO_CAMPOS S-55 O-30 ;
15h30;4 Informatica_e_Sociedade CC 2 LARICE_NOGUEIRA_DE_ANDRADE S-55 O-30 ;;;;25 Direito_Legislacao CC 6 LARICE_NOGUEIRA_DE_ANDRADE S-55 O-30 ;
16h30;4 Informatica_e_Sociedade CC 2 LARICE_NOGUEIRA_DE_ANDRADE S-55 O-30 ;;;;25 Direito_Legislacao CC 6 LARICE_NOGUEIRA_DE_ANDRADE S-55 O-30 ;
18h20;;41 Matematica_Discreta SI 2 EDMAR_HELL_KAMPKE S-55 O-40 ;;89 Empreendedorismo SI 8 Wendel S-55 O-40 ;;
19h10;;41 Matematica_Discreta SI 2 EDMAR_HELL_KAMPKE S-55 O-40 ;;89 Empreendedorismo SI 8 Wendel S-55 O-40 ;;
20h00;;;;40 Matematica_Discreta SI 2 EDMAR_HELL_KAMPKE S-55 O-40 ;44 Arquitetura_de_Computadores SI 4 VALERIA_ALVES_DA_SILVA S-55 O-50 ;
21h00;;;;40 Matematica_Discreta SI 2 EDMAR_HELL_KAMPKE S-55 O-40 ;44 Arquitetura_de_Computadores SI 4 VALERIA_ALVES_DA_SILVA S-55 O-50 ;
21h50;;;;;;
