;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;11 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;
09h00;;;;;11 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;
10h00;;;;;27 Interface_Humano-Computador CC 6 SIMONE_DORNELAS_COSTA S-40 O-20 ;
11h00;;;;;27 Interface_Humano-Computador CC 6 SIMONE_DORNELAS_COSTA S-40 O-20 ;
13h30;;;35 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;;;
14h30;;;35 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;;;
15h30;;;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;37 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;34 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;
16h30;;;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;37 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;34 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;
18h20;;73 Programacao_I MA 1 ROMULO S-40 O-28 ;58 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;74 Programacao_I SI 1 ROMULO S-40 O-30 ;50 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;
19h10;;73 Programacao_I MA 1 ROMULO S-40 O-28 ;58 Metodos_de_Otimizacao SI 6 GERALDO_REGIS_MAURI S-40 O-20 ;74 Programacao_I SI 1 ROMULO S-40 O-30 ;50 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;
20h00;;47 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;64 Gerenciamento_Administracao_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;39 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;;
21h00;;47 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;64 Gerenciamento_Administracao_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;39 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;;
21h50;;;;;;
