;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;31 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;9 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;;;
11h00;31 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;9 Banco_de_Dados CC 4 LEANDRO S-40 O-30 ;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;;;
13h30;23 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;;;28 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;
14h30;23 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;;;28 Projeto_de_Sistemas_de_Software CC 6 ANDRE S-40 O-30 ;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;
15h30;;37 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;;;;
16h30;;37 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;;;;
18h20;;74 Programacao_I SI 1 ROMULO S-40 O-30 ;;;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;
19h10;;74 Programacao_I SI 1 ROMULO S-40 O-30 ;;;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;
20h00;;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;73 Programacao_I MA 1 ROMULO S-40 O-28 ;56 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-40 O-20 ;38 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;
21h00;;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;73 Programacao_I MA 1 ROMULO S-40 O-28 ;56 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-40 O-20 ;38 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;
21h50;;;;;;
