;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;10 Logica_Computacional_II CC 3 JULIANA_PINHEIRO_CAMPOS S-40 O-40 ;;;;;
09h00;10 Logica_Computacional_II CC 3 JULIANA_PINHEIRO_CAMPOS S-40 O-40 ;;;;;
10h00;;;;8 Estrutura_de_Dados_II CC 3 HELDER_DE_AMORIM_MENDES S-40 O-30 ;;
11h00;;;;8 Estrutura_de_Dados_II CC 3 HELDER_DE_AMORIM_MENDES S-40 O-30 ;;
13h30;;;;;18 Linguagens_de_Programacao CC 5 RODRIGO_FREITAS_SILVA S-40 O-20 ;
14h30;;;;;18 Linguagens_de_Programacao CC 5 RODRIGO_FREITAS_SILVA S-40 O-20 ;
15h30;;;27 Compiladores CC 7 RODRIGO_FREITAS_SILVA S-40 O-20 ;;;
16h30;;;27 Compiladores CC 7 RODRIGO_FREITAS_SILVA S-40 O-20 ;;;
18h20;;;;;;
19h10;;;;;;
20h00;;;;;;
21h00;;;;;;
21h50;;;;;;
