;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;3 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;;;;;
11h00;3 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;;;;;
13h30;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;34 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;23 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;31 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;30 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;
14h30;79 Logica_e_Tecnica_de_Programacao GE 7 LEANDRO S-40 O-40 ;34 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;23 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;31 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;30 Sistemas_Distribuidos CC 6 FABRICIO S-40 O-20 ;
15h30;;32 Topicos_Especiais_Programacao CC 6 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;37 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;;;
16h30;;32 Topicos_Especiais_Programacao CC 6 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;37 Topicos_Especiais_Otimizacao CC 8 DAYAN S-40 O-30 ;;;
18h20;75 Programacao_I SI 1 ROMULO S-40 O-30 ;74 Programacao_I SI 1 ROMULO S-40 O-30 ;72 Programacao_I MA 1 ROMULO S-40 O-28 ;;;
19h10;75 Programacao_I SI 1 ROMULO S-40 O-30 ;74 Programacao_I SI 1 ROMULO S-40 O-30 ;72 Programacao_I MA 1 ROMULO S-40 O-28 ;;;
20h00;;61 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;;46 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;
21h00;;61 Redes_de_Computadores SI 6 RODRIGO_FREITAS_SILVA S-40 O-20 ;51 Programacao_II SI 4 BRUNO_VILELA_OLIVEIRA S-40 O-30 ;;46 Engenharia_de_Requisitos_de_Software SI 4 ANDRE S-40 O-40 ;
21h50;;;;;;
