;SEG;TER;QUA;QUI;SEX;
07h00;;;;;;
08h00;;;;;;
09h00;;;;;;
10h00;24 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;;;;11 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;
11h00;24 Computacao_Grafica CC 6 FABRICIO S-40 O-30 ;;;;11 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;
13h30;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;3 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;
14h30;12 Engenharia_de_Software CC 4 ANDRE S-40 O-30 ;;3 Estrutura_de_Dados_I CC 2 MARCELO S-40 O-40 ;16 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;15 Otimizacao_Linear CC 4 GERALDO_REGIS_MAURI S-40 O-30 ;
15h30;;;34 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;;;
16h30;;;34 Topicos_Especiais_Inteligencia_Artificial CC 8 JACSON_RODRIGUES_CORREIA_DA_SILVA S-40 O-30 ;;;
18h20;56 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-40 O-20 ;;;;73 Programacao_I MA 1 ROMULO S-40 O-28 ;
19h10;56 Gerenciamento_de_Banco_de_Dados SI 6 LEANDRO S-40 O-20 ;;;;73 Programacao_I MA 1 ROMULO S-40 O-28 ;
20h00;;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;39 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;;64 Gerenciamento_Administracao_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;
21h00;;48 Estrutura_de_Dados_II SI 4 MARCELO S-40 O-30 ;39 Fundamentos_de_Programacao_Web SI 2 BRUNO_VILELA_OLIVEIRA S-40 O-40 ;;64 Gerenciamento_Administracao_Redes SI 8 HELDER_DE_AMORIM_MENDES S-40 O-20 ;
21h50;;;;;;
